Filter: 25 Hz low pass,,,,,
beat#,Time,ECG catheter,Pressure,Temperature,Total Volume
23,17.872,6.85,-2.43,40.7,135.14
23,17.876,6.77,-2.43,40.7,135.25
23,17.88,6.49,-2.43,40.7,135.31
23,17.884,6.03,-2.43,40.71,135.37
23,17.888,5.48,-2.42,40.71,135.45
23,17.892,4.99,-2.42,40.71,135.58
23,17.896,4.71,-2.41,40.71,135.78
23,17.9,4.71,-2.41,40.72,136.02
23,17.904,4.99,-2.4,40.72,136.29
23,17.908,5.46,-2.38,40.72,136.57
23,17.912,6.05,-2.36,40.72,136.83
23,17.916,6.65,-2.34,40.72,137.08
23,17.92,7.14,-2.31,40.72,137.33
23,17.924,7.3,-2.28,40.71,137.6
23,17.928,6.85,-2.24,40.71,137.94
23,17.932,5.63,-2.19,40.71,138.39
23,17.936,3.75,-2.13,40.71,139.02
23,17.94,1.8,-2.06,40.72,139.89
23,17.944,0.71,-1.97,40.73,141.03
23,17.948,1.41,-1.87,40.73,142.49
23,17.952,4.21,-1.76,40.74,144.29
23,17.956,8.34,-1.63,40.74,146.41
23,17.96,11.83,-1.5,40.74,148.8
23,17.964,12.19,-1.35,40.73,151.39
23,17.968,7.67,-1.2,40.73,154.07
23,17.972,-1.4,-1.04,40.72,156.72
23,17.976,-11.77,-0.89,40.71,159.27
23,17.98,-17.79,-0.76,40.71,161.62
23,17.984,-13.1,-0.67,40.72,163.72
23,17.988,6.69,-0.61,40.72,165.54
23,17.992,41.6,-0.57,40.72,167.1
23,17.996,86.22,-0.53,40.73,168.39
23,18,130.68,-0.43,40.72,169.47
23,18.004,163.53,-0.23,40.72,170.37
24,18.008,175.54,0.1,40.72,171.14
24,18.012,162.92,0.59,40.71,171.78
24,18.016,128.7,1.24,40.71,172.27
24,18.02,81.58,2.03,40.7,172.48
24,18.024,32.95,2.99,40.7,172.24
24,18.028,-6.91,4.14,40.7,171.37
24,18.032,-31.92,5.53,40.7,169.74
24,18.036,-41.31,7.25,40.7,167.33
24,18.04,-38.91,9.38,40.69,164.29
24,18.044,-30.77,11.96,40.69,160.95
24,18.048,-22.63,15.02,40.67,157.73
24,18.052,-18.03,18.48,40.65,155.05
24,18.056,-17.71,22.27,40.63,153.21
24,18.06,-20.29,26.25,40.61,152.3
24,18.064,-23.54,30.3,40.58,152.17
24,18.068,-25.62,34.32,40.56,152.54
24,18.072,-25.77,38.23,40.54,153.02
24,18.076,-24.3,41.99,40.53,153.3
24,18.08,-22.08,45.61,40.52,153.19
24,18.084,-20,49.05,40.51,152.69
24,18.088,-18.54,52.3,40.5,151.89
24,18.092,-17.74,55.34,40.48,150.96
24,18.096,-17.34,58.12,40.47,150.01
24,18.1,-17.03,60.59,40.46,149.11
24,18.104,-16.63,62.73,40.45,148.22
24,18.108,-16.11,64.52,40.44,147.29
24,18.112,-15.54,65.99,40.43,146.25
24,18.116,-15,67.17,40.43,145.09
24,18.12,-14.49,68.11,40.43,143.84
24,18.124,-14.01,68.89,40.43,142.59
24,18.128,-13.56,69.57,40.43,141.43
24,18.132,-13.12,70.18,40.43,140.39
24,18.136,-12.71,70.75,40.43,139.47
24,18.14,-12.32,71.3,40.43,138.6
24,18.144,-11.98,71.82,40.44,137.7
24,18.148,-11.69,72.29,40.44,136.67
24,18.152,-11.46,72.7,40.44,135.46
24,18.156,-11.28,73.05,40.44,134.07
24,18.16,-11.13,73.33,40.43,132.54
24,18.164,-11.02,73.56,40.43,130.89
24,18.168,-10.93,73.74,40.43,129.19
24,18.172,-10.88,73.9,40.43,127.45
24,18.176,-10.87,74.02,40.43,125.67
24,18.18,-10.9,74.13,40.43,123.84
24,18.184,-10.97,74.22,40.42,121.93
24,18.188,-11.08,74.29,40.42,119.93
24,18.192,-11.23,74.36,40.41,117.85
24,18.196,-11.39,74.41,40.41,115.72
24,18.2,-11.57,74.47,40.41,113.58
24,18.204,-11.77,74.54,40.41,111.47
24,18.208,-11.98,74.63,40.41,109.41
24,18.212,-12.2,74.73,40.41,107.41
24,18.216,-12.44,74.83,40.41,105.47
24,18.22,-12.7,74.94,40.41,103.57
24,18.224,-12.98,75.05,40.42,101.68
24,18.228,-13.26,75.14,40.42,99.78
24,18.232,-13.56,75.22,40.42,97.87
24,18.236,-13.89,75.29,40.42,95.91
24,18.24,-14.24,75.35,40.42,93.93
24,18.244,-14.64,75.41,40.41,91.93
24,18.248,-15.1,75.47,40.41,89.95
24,18.252,-15.62,75.53,40.41,88.03
24,18.256,-16.17,75.6,40.41,86.23
24,18.26,-16.74,75.68,40.41,84.6
24,18.264,-17.26,75.76,40.41,83.19
24,18.268,-17.66,75.84,40.41,81.98
24,18.272,-17.86,75.91,40.41,80.96
24,18.276,-17.81,75.97,40.41,80.06
24,18.28,-17.48,76.01,40.4,79.2
24,18.284,-16.88,76.01,40.4,78.33
24,18.288,-16.07,75.97,40.4,77.39
24,18.292,-15.14,75.89,40.4,76.38
24,18.296,-14.19,75.75,40.4,75.32
24,18.3,-13.31,75.55,40.41,74.24
24,18.304,-12.53,75.26,40.41,73.17
24,18.308,-11.79,74.88,40.42,72.15
24,18.312,-10.97,74.35,40.43,71.21
24,18.316,-9.88,73.64,40.43,70.39
24,18.32,-8.34,72.67,40.43,69.72
24,18.324,-6.22,71.35,40.44,69.27
24,18.328,-3.49,69.56,40.44,69.08
24,18.332,-0.26,67.2,40.44,69.15
24,18.336,3.24,64.16,40.45,69.46
24,18.34,6.69,60.42,40.46,69.91
24,18.344,9.78,56.01,40.47,70.38
24,18.348,12.24,51.06,40.49,70.75
24,18.352,13.91,45.79,40.52,70.96
24,18.356,14.76,40.45,40.54,70.97
24,18.36,14.89,35.29,40.56,70.83
24,18.364,14.47,30.54,40.58,70.63
24,18.368,13.7,26.3,40.6,70.43
24,18.372,12.76,22.59,40.62,70.3
24,18.376,11.79,19.36,40.63,70.24
24,18.38,10.86,16.5,40.64,70.22
24,18.384,9.99,13.92,40.64,70.19
24,18.388,9.17,11.54,40.65,70.1
24,18.392,8.37,9.32,40.66,69.95
24,18.396,7.57,7.27,40.66,69.73
24,18.4,6.76,5.41,40.66,69.5
24,18.404,5.96,3.75,40.67,69.3
24,18.408,5.16,2.3,40.67,69.18
24,18.412,4.42,1.06,40.68,69.15
24,18.416,3.74,-0.01,40.69,69.23
24,18.42,3.14,-0.92,40.7,69.41
24,18.424,2.65,-1.7,40.71,69.68
24,18.428,2.27,-2.36,40.71,70.01
24,18.432,2,-2.92,40.71,70.38
24,18.436,1.83,-3.37,40.71,70.8
24,18.44,1.77,-3.73,40.71,71.27
24,18.444,1.81,-4,40.71,71.84
24,18.448,1.94,-4.2,40.71,72.55
24,18.452,2.17,-4.33,40.71,73.45
24,18.456,2.5,-4.42,40.71,74.59
24,18.46,2.9,-4.45,40.72,76.02
24,18.464,3.37,-4.45,40.73,77.74
24,18.468,3.87,-4.42,40.73,79.74
24,18.472,4.39,-4.36,40.74,81.99
24,18.476,4.88,-4.28,40.74,84.43
24,18.48,5.32,-4.2,40.74,87.02
24,18.484,5.7,-4.11,40.73,89.7
24,18.488,6.01,-4.02,40.73,92.42
24,18.492,6.25,-3.94,40.72,95.15
24,18.496,6.43,-3.86,40.72,97.87
24,18.5,6.57,-3.79,40.71,100.58
24,18.504,6.67,-3.72,40.71,103.26
24,18.508,6.73,-3.65,40.71,105.9
24,18.512,6.77,-3.59,40.71,108.49
24,18.516,6.77,-3.53,40.71,110.99
24,18.52,6.75,-3.48,40.71,113.35
24,18.524,6.71,-3.43,40.71,115.52
24,18.528,6.67,-3.38,40.71,117.47
24,18.532,6.63,-3.34,40.71,119.16
24,18.536,6.6,-3.3,40.71,120.63
24,18.54,6.58,-3.25,40.71,121.89
24,18.544,6.57,-3.18,40.71,123.01
24,18.548,6.57,-3.11,40.7,124.03
24,18.552,6.57,-3.03,40.7,124.99
24,18.556,6.57,-2.95,40.69,125.91
24,18.56,6.58,-2.87,40.68,126.8
24,18.564,6.58,-2.8,40.68,127.63
24,18.568,6.58,-2.75,40.68,128.4
24,18.572,6.57,-2.72,40.67,129.09
24,18.576,6.53,-2.7,40.67,129.68
24,18.58,6.46,-2.68,40.67,130.18
24,18.584,6.36,-2.68,40.67,130.59
24,18.588,6.25,-2.67,40.67,130.93
24,18.592,6.18,-2.66,40.67,131.22
24,18.596,6.16,-2.65,40.67,131.48
24,18.6,6.21,-2.64,40.67,131.7
24,18.604,6.3,-2.63,40.67,131.91
24,18.608,6.36,-2.63,40.67,132.08
24,18.612,6.29,-2.64,40.67,132.2
24,18.616,6.04,-2.65,40.67,132.27
24,18.62,5.57,-2.65,40.67,132.29
24,18.624,4.95,-2.66,40.67,132.29
24,18.628,4.29,-2.66,40.68,132.27
24,18.632,3.75,-2.65,40.68,132.28
24,18.636,3.48,-2.64,40.68,132.34
24,18.64,3.54,-2.62,40.67,132.45
24,18.644,3.89,-2.6,40.67,132.64
24,18.648,4.46,-2.58,40.67,132.87
24,18.652,5.16,-2.57,40.68,133.15
24,18.656,5.88,-2.55,40.68,133.45
24,18.66,6.46,-2.53,40.68,133.79
24,18.664,6.65,-2.5,40.68,134.18
24,18.668,6.16,-2.48,40.68,134.65
24,18.672,4.85,-2.45,40.68,135.23
24,18.676,2.95,-2.41,40.68,135.97
24,18.68,1.15,-2.36,40.68,136.92
24,18.684,0.47,-2.29,40.69,138.12
24,18.688,1.78,-2.2,40.69,139.59
24,18.692,5.18,-2.1,40.7,141.34
24,18.696,9.54,-1.99,40.7,143.37
24,18.7,12.62,-1.87,40.71,145.62
24,18.704,11.9,-1.75,40.71,148.02
24,18.708,5.94,-1.64,40.71,150.51
24,18.712,-4.21,-1.52,40.71,152.97
24,18.716,-14.5,-1.41,40.71,155.34
24,18.72,-18.69,-1.3,40.7,157.54
24,18.724,-10.42,-1.2,40.69,159.53
24,18.728,13.96,-1.1,40.69,161.29
24,18.732,53.13,-1.01,40.69,162.81
24,18.736,100.22,-0.93,40.69,164.11
24,18.74,144.27,-0.83,40.69,165.24
24,18.744,173.64,-0.67,40.69,166.21
25,18.748,179.91,-0.43,40.69,167.05
25,18.752,160.86,-0.05,40.7,167.76
25,18.756,121.23,0.47,40.69,168.27
25,18.76,71.08,1.16,40.69,168.44
25,18.764,22.25,2,40.69,168.12
25,18.768,-15.46,3.01,40.68,167.12
25,18.772,-37.08,4.21,40.68,165.34
25,18.776,-43.16,5.65,40.67,162.78
25,18.78,-38.48,7.4,40.67,159.63
25,18.784,-29.48,9.54,40.66,156.2
25,18.788,-21.69,12.12,40.65,152.91
25,18.792,-18.04,15.17,40.64,150.15
25,18.796,-18.65,18.65,40.62,148.21
25,18.8,-21.72,22.45,40.6,147.17
25,18.804,-24.91,26.47,40.57,146.89
25,18.808,-26.55,30.55,40.55,147.11
25,18.812,-26.15,34.59,40.53,147.49
25,18.816,-24.23,38.51,40.52,147.76
25,18.82,-21.78,42.27,40.51,147.75
25,18.824,-19.66,45.84,40.5,147.44
25,18.828,-18.26,49.22,40.49,146.91
25,18.832,-17.54,52.41,40.48,146.27
25,18.836,-17.18,55.37,40.47,145.59
25,18.84,-16.88,58.09,40.46,144.88
25,18.844,-16.48,60.51,40.45,144.08
25,18.848,-15.97,62.61,40.44,143.13
25,18.852,-15.43,64.38,40.44,141.99
25,18.856,-14.9,65.82,40.43,140.68
25,18.86,-14.4,66.97,40.43,139.26
25,18.864,-13.91,67.89,40.43,137.86
25,18.868,-13.43,68.65,40.43,136.57
25,18.872,-12.97,69.29,40.43,135.46
25,18.876,-12.52,69.88,40.43,134.52
25,18.88,-12.1,70.43,40.43,133.7
25,18.884,-11.73,70.96,40.42,132.9
25,18.888,-11.43,71.46,40.42,132.02
25,18.892,-11.18,71.93,40.41,130.99
25,18.896,-11,72.34,40.41,129.74
25,18.9,-10.85,72.68,40.41,128.26
25,18.904,-10.73,72.95,40.41,126.57
25,18.908,-10.63,73.16,40.41,124.68
25,18.912,-10.55,73.31,40.41,122.66
25,18.916,-10.5,73.43,40.42,120.55
25,18.92,-10.49,73.53,40.42,118.43
25,18.924,-10.52,73.61,40.42,116.33
25,18.928,-10.59,73.68,40.42,114.29
25,18.932,-10.72,73.75,40.41,112.34
25,18.936,-10.89,73.83,40.41,110.45
25,18.94,-11.09,73.9,40.4,108.61
25,18.944,-11.31,73.97,40.39,106.76
25,18.948,-11.54,74.04,40.39,104.87
25,18.952,-11.77,74.11,40.39,102.89
25,18.956,-12.01,74.17,40.39,100.83
25,18.96,-12.26,74.24,40.4,98.73
25,18.964,-12.52,74.3,40.4,96.62
25,18.968,-12.81,74.36,40.41,94.58
25,18.972,-13.15,74.42,40.41,92.65
25,18.976,-13.55,74.48,40.41,90.87
25,18.98,-14.01,74.54,40.41,89.22
25,18.984,-14.53,74.6,40.41,87.67
25,18.988,-15.07,74.66,40.41,86.2
25,18.992,-15.62,74.72,40.4,84.76
25,18.996,-16.13,74.77,40.4,83.37
25,19,-16.55,74.84,40.4,82.03
25,19.004,-16.83,74.9,40.4,80.76
25,19.008,-16.93,74.98,40.4,79.59
25,19.012,-16.8,75.05,40.4,78.52
25,19.016,-16.43,75.11,40.4,77.54
25,19.02,-15.81,75.15,40.4,76.62
25,19.024,-14.94,75.16,40.4,75.73
25,19.028,-13.88,75.14,40.41,74.87
25,19.032,-12.71,75.08,40.41,74.01
25,19.036,-11.54,74.98,40.41,73.16
25,19.04,-10.47,74.82,40.41,72.31
25,19.044,-9.57,74.59,40.42,71.46
25,19.048,-8.81,74.27,40.42,70.59
25,19.052,-8.11,73.83,40.42,69.74
25,19.056,-7.27,73.22,40.42,68.96
25,19.06,-6.07,72.39,40.42,68.3
25,19.064,-4.33,71.24,40.42,67.85
25,19.068,-1.96,69.69,40.42,67.66
25,19.072,0.98,67.62,40.43,67.7
25,19.076,4.28,64.93,40.43,67.9
25,19.08,7.62,61.56,40.44,68.14
25,19.084,10.65,57.5,40.45,68.3
25,19.088,13.04,52.83,40.47,68.29
25,19.092,14.6,47.72,40.49,68.08
25,19.096,15.31,42.41,40.51,67.71
25,19.1,15.25,37.16,40.53,67.28
25,19.104,14.63,32.22,40.56,66.88
25,19.108,13.67,27.73,40.58,66.59
25,19.112,12.6,23.78,40.6,66.4
25,19.116,11.54,20.35,40.61,66.29
25,19.12,10.57,17.35,40.62,66.2
25,19.124,9.7,14.68,40.63,66.08
25,19.128,8.89,12.24,40.63,65.9
25,19.132,8.09,9.97,40.63,65.68
25,19.136,7.29,7.87,40.64,65.45
25,19.14,6.47,5.94,40.64,65.26
25,19.144,5.65,4.21,40.64,65.14
25,19.148,4.83,2.68,40.65,65.11
25,19.152,4.07,1.37,40.66,65.16
25,19.156,3.38,0.23,40.67,65.31
25,19.16,2.78,-0.74,40.68,65.53
25,19.164,2.3,-1.58,40.68,65.82
25,19.168,1.93,-2.3,40.69,66.18
25,19.172,1.68,-2.91,40.7,66.64
25,19.176,1.55,-3.41,40.7,67.19
25,19.18,1.53,-3.81,40.71,67.85
25,19.184,1.63,-4.12,40.71,68.65
25,19.188,1.84,-4.35,40.72,69.61
25,19.192,2.16,-4.5,40.72,70.74
25,19.196,2.57,-4.61,40.72,72.07
25,19.2,3.06,-4.66,40.72,73.61
25,19.204,3.62,-4.67,40.72,75.36
25,19.208,4.21,-4.65,40.72,77.33
25,19.212,4.81,-4.59,40.72,79.51
25,19.216,5.39,-4.51,40.72,81.87
25,19.22,5.92,-4.42,40.73,84.38
25,19.224,6.37,-4.32,40.73,87.02
25,19.228,6.74,-4.22,40.73,89.73
25,19.232,7.01,-4.12,40.72,92.47
25,19.236,7.21,-4.03,40.72,95.2
25,19.24,7.33,-3.95,40.72,97.87
25,19.244,7.39,-3.87,40.71,100.43
25,19.248,7.41,-3.81,40.71,102.87
25,19.252,7.41,-3.74,40.7,105.15
25,19.256,7.39,-3.69,40.7,107.25
25,19.26,7.35,-3.64,40.7,109.17
25,19.264,7.31,-3.6,40.71,110.9
25,19.268,7.26,-3.56,40.71,112.46
25,19.272,7.21,-3.52,40.71,113.88
25,19.276,7.16,-3.48,40.71,115.19
25,19.28,7.11,-3.43,40.71,116.4
25,19.284,7.06,-3.37,40.7,117.55
25,19.288,7.03,-3.3,40.7,118.62
25,19.292,7.01,-3.23,40.69,119.62
25,19.296,7,-3.15,40.69,120.54
25,19.3,7.01,-3.08,40.68,121.35
25,19.304,7.05,-3.02,40.68,122.05
25,19.308,7.11,-2.97,40.68,122.64
25,19.312,7.19,-2.93,40.68,123.13
25,19.316,7.27,-2.91,40.67,123.53
25,19.32,7.33,-2.89,40.67,123.87
25,19.324,7.36,-2.87,40.67,124.18
25,19.328,7.36,-2.86,40.67,124.46
25,19.332,7.37,-2.85,40.67,124.73
25,19.336,7.41,-2.84,40.67,125
25,19.34,7.51,-2.83,40.67,125.25
25,19.344,7.69,-2.82,40.67,125.48
25,19.348,7.92,-2.81,40.67,125.66
25,19.352,8.11,-2.8,40.67,125.76
25,19.356,8.18,-2.79,40.67,125.79
25,19.36,8.04,-2.79,40.67,125.75
25,19.364,7.67,-2.79,40.67,125.67
25,19.368,7.12,-2.79,40.68,125.61
25,19.372,6.5,-2.79,40.68,125.62
25,19.376,5.99,-2.79,40.69,125.74
25,19.38,5.72,-2.78,40.69,125.98
25,19.384,5.76,-2.78,40.69,126.33
25,19.388,6.09,-2.76,40.69,126.73
25,19.392,6.61,-2.75,40.68,127.14
25,19.396,7.24,-2.73,40.68,127.49
25,19.4,7.88,-2.71,40.68,127.75
25,19.404,8.36,-2.68,40.69,127.94
25,19.408,8.44,-2.66,40.69,128.09
25,19.412,7.81,-2.62,40.7,128.29
25,19.416,6.33,-2.58,40.7,128.63
25,19.42,4.22,-2.53,40.7,129.17
25,19.424,2.22,-2.48,40.7,130
25,19.428,1.36,-2.41,40.7,131.14
25,19.432,2.58,-2.34,40.7,132.6
25,19.436,5.99,-2.25,40.7,134.35
25,19.44,10.44,-2.15,40.71,136.37
25,19.444,13.59,-2.04,40.71,138.59
25,19.448,12.81,-1.91,40.71,140.95
25,19.452,6.56,-1.77,40.72,143.39
25,19.456,-4.1,-1.63,40.72,145.84
25,19.46,-15.01,-1.48,40.72,148.24
25,19.464,-19.66,-1.36,40.71,150.53
25,19.468,-11.39,-1.27,40.71,152.67
25,19.472,13.67,-1.22,40.71,154.6
25,19.476,54.24,-1.2,40.71,156.3
25,19.48,103.19,-1.2,40.71,157.76
25,19.484,149.14,-1.19,40.71,158.98
25,19.488,179.91,-1.1,40.71,159.99
26,19.492,186.66,-0.9,40.71,160.81
26,19.496,166.96,-0.55,40.7,161.46
26,19.5,125.72,-0.02,40.7,161.87
26,19.504,73.41,0.67,40.69,161.96
26,19.508,22.41,1.51,40.69,161.56
26,19.512,-17,2.51,40.68,160.53
26,19.516,-39.58,3.66,40.68,158.77
26,19.52,-45.86,5.03,40.68,156.29
26,19.524,-40.86,6.69,40.67,153.27
26,19.528,-31.32,8.73,40.67,150.01
26,19.532,-23.06,11.21,40.66,146.92
26,19.536,-19.19,14.16,40.65,144.35
26,19.54,-19.85,17.55,40.63,142.57
26,19.544,-23.13,21.3,40.61,141.64
26,19.548,-26.59,25.28,40.59,141.45
26,19.552,-28.43,29.37,40.57,141.73
26,19.556,-28.11,33.44,40.55,142.15
26,19.56,-26.17,37.4,40.53,142.45
26,19.564,-23.65,41.22,40.52,142.44
26,19.568,-21.46,44.86,40.52,142.09
26,19.572,-20.02,48.31,40.51,141.46
26,19.576,-19.29,51.56,40.51,140.67
26,19.58,-18.94,54.58,40.5,139.81
26,19.584,-18.65,57.34,40.49,138.95
26,19.588,-18.25,59.81,40.48,138.07
26,19.592,-17.72,61.96,40.47,137.16
26,19.596,-17.15,63.78,40.45,136.18
26,19.6,-16.59,65.27,40.44,135.13
26,19.604,-16.06,66.46,40.43,134.02
26,19.608,-15.56,67.41,40.43,132.91
26,19.612,-15.09,68.18,40.43,131.84
26,19.616,-14.63,68.82,40.43,130.83
26,19.62,-14.19,69.38,40.43,129.87
26,19.624,-13.79,69.9,40.43,128.94
26,19.628,-13.42,70.4,40.42,127.98
26,19.632,-13.09,70.88,40.42,126.94
26,19.636,-12.82,71.33,40.42,125.8
26,19.64,-12.6,71.73,40.42,124.54
26,19.644,-12.43,72.06,40.41,123.16
26,19.648,-12.3,72.32,40.41,121.68
26,19.652,-12.2,72.52,40.41,120.11
26,19.656,-12.14,72.66,40.42,118.46
26,19.66,-12.12,72.76,40.42,116.74
26,19.664,-12.14,72.84,40.42,114.95
26,19.668,-12.2,72.9,40.42,113.1
26,19.672,-12.3,72.97,40.42,111.19
26,19.676,-12.44,73.04,40.42,109.24
26,19.68,-12.6,73.11,40.42,107.26
26,19.684,-12.77,73.18,40.41,105.29
26,19.688,-12.95,73.25,40.41,103.31
26,19.692,-13.13,73.31,40.4,101.33
26,19.696,-13.32,73.37,40.4,99.33
26,19.7,-13.53,73.42,40.4,97.3
26,19.704,-13.78,73.47,40.4,95.23
26,19.708,-14.08,73.53,40.4,93.13
26,19.712,-14.45,73.59,40.41,91.03
26,19.716,-14.88,73.65,40.41,88.97
26,19.72,-15.38,73.72,40.41,86.99
26,19.724,-15.9,73.79,40.42,85.12
26,19.728,-16.41,73.86,40.41,83.4
26,19.732,-16.87,73.92,40.41,81.82
26,19.736,-17.23,73.98,40.41,80.39
26,19.74,-17.49,74.03,40.41,79.09
26,19.744,-17.63,74.08,40.41,77.91
26,19.748,-17.65,74.12,40.41,76.82
26,19.752,-17.54,74.17,40.41,75.8
26,19.756,-17.26,74.22,40.41,74.82
26,19.76,-16.78,74.26,40.41,73.87
26,19.764,-16.06,74.28,40.41,72.94
26,19.768,-15.07,74.28,40.41,72.03
26,19.772,-13.82,74.24,40.41,71.14
26,19.776,-12.39,74.18,40.41,70.27
26,19.78,-10.91,74.06,40.41,69.43
26,19.784,-9.53,73.9,40.4,68.59
26,19.788,-8.36,73.66,40.4,67.75
26,19.792,-7.46,73.32,40.4,66.9
26,19.796,-6.75,72.85,40.41,66.07
26,19.8,-6.07,72.2,40.41,65.35
26,19.804,-5.17,71.3,40.42,64.82
26,19.808,-3.84,70.08,40.43,64.54
26,19.812,-1.91,68.43,40.44,64.53
26,19.816,0.59,66.24,40.45,64.74
26,19.82,3.51,63.43,40.45,65.05
26,19.824,6.55,59.94,40.46,65.3
26,19.828,9.37,55.77,40.47,65.35
26,19.832,11.65,51.03,40.48,65.15
26,19.836,13.18,45.9,40.5,64.7
26,19.84,13.9,40.63,40.51,64.12
26,19.844,13.9,35.47,40.53,63.53
26,19.848,13.36,30.65,40.55,63.07
26,19.852,12.49,26.32,40.57,62.79
26,19.856,11.5,22.52,40.58,62.67
26,19.86,10.52,19.23,40.6,62.65
26,19.864,9.62,16.34,40.61,62.64
26,19.868,8.8,13.76,40.62,62.57
26,19.872,8.03,11.39,40.63,62.42
26,19.876,7.28,9.19,40.64,62.22
26,19.88,6.52,7.14,40.65,62.01
26,19.884,5.73,5.27,40.65,61.85
26,19.888,4.92,3.59,40.66,61.78
26,19.892,4.12,2.12,40.66,61.79
26,19.896,3.35,0.85,40.66,61.87
26,19.9,2.64,-0.25,40.66,62.01
26,19.904,2.02,-1.19,40.67,62.19
26,19.908,1.52,-2,40.67,62.41
26,19.912,1.16,-2.69,40.68,62.69
26,19.916,0.93,-3.27,40.68,63.04
26,19.92,0.85,-3.75,40.69,63.5
26,19.924,0.89,-4.13,40.7,64.07
26,19.928,1.05,-4.41,40.7,64.8
26,19.932,1.32,-4.62,40.7,65.72
26,19.936,1.69,-4.76,40.71,66.85
26,19.94,2.14,-4.85,40.71,68.21
26,19.944,2.68,-4.88,40.71,69.82
26,19.948,3.28,-4.88,40.72,71.65
26,19.952,3.92,-4.85,40.72,73.7
26,19.956,4.57,-4.79,40.71,75.94
26,19.96,5.19,-4.71,40.71,78.33
26,19.964,5.76,-4.62,40.7,80.86
26,19.968,6.25,-4.52,40.7,83.49
26,19.972,6.65,-4.42,40.7,86.2
26,19.976,6.95,-4.32,40.71,88.95
26,19.98,7.18,-4.22,40.72,91.7
26,19.984,7.33,-4.12,40.74,94.38
26,19.988,7.42,-4.03,40.75,96.95
26,19.992,7.47,-3.95,40.75,99.36
26,19.996,7.47,-3.88,40.75,101.56
26,20,7.43,-3.83,40.74,103.54
26,20.004,7.37,-3.78,40.72,105.3
26,20.008,7.29,-3.74,40.7,106.86
26,20.012,7.23,-3.69,40.69,108.25
26,20.016,7.19,-3.63,40.68,109.52
26,20.02,7.18,-3.55,40.68,110.67
26,20.024,7.22,-3.47,40.68,111.73
26,20.028,7.29,-3.39,40.69,112.7
26,20.032,7.37,-3.31,40.69,113.58
26,20.036,7.45,-3.24,40.69,114.38
26,20.04,7.51,-3.19,40.69,115.1
26,20.044,7.56,-3.14,40.69,115.79
26,20.048,7.58,-3.11,40.69,116.45
26,20.052,7.6,-3.09,40.68,117.11
26,20.056,7.6,-3.07,40.68,117.76
26,20.06,7.59,-3.05,40.69,118.39
26,20.064,7.56,-3.03,40.69,118.96
26,20.068,7.5,-3.01,40.69,119.47
26,20.072,7.41,-3,40.69,119.89
26,20.076,7.3,-2.99,40.69,120.24
26,20.08,7.2,-2.99,40.69,120.52
26,20.084,7.15,-2.99,40.69,120.75
26,20.088,7.17,-3,40.69,120.93
26,20.092,7.22,-3.01,40.69,121.06
26,20.096,7.25,-3.03,40.69,121.13
26,20.1,7.17,-3.04,40.69,121.14
26,20.104,6.9,-3.04,40.69,121.1
26,20.108,6.4,-3.04,40.69,121.03
26,20.112,5.72,-3.04,40.69,120.98
26,20.116,4.96,-3.03,40.69,120.97
26,20.12,4.3,-3.02,40.69,121.02
26,20.124,3.88,-3.01,40.69,121.12
26,20.128,3.81,-3,40.69,121.28
26,20.132,4.06,-2.98,40.69,121.48
26,20.136,4.56,-2.97,40.69,121.7
26,20.14,5.21,-2.95,40.69,121.95
26,20.144,5.93,-2.93,40.69,122.25
26,20.148,6.55,-2.9,40.69,122.61
26,20.152,6.83,-2.87,40.69,123.06
26,20.156,6.46,-2.83,40.69,123.61
26,20.16,5.22,-2.79,40.69,124.27
26,20.164,3.23,-2.73,40.69,125.04
26,20.168,1.14,-2.67,40.69,125.95
26,20.172,-0.02,-2.59,40.7,127.01
26,20.176,0.8,-2.5,40.7,128.27
26,20.18,3.94,-2.4,40.7,129.76
26,20.184,8.54,-2.28,40.7,131.51
26,20.188,12.39,-2.16,40.7,133.51
26,20.192,12.74,-2.04,40.69,135.71
26,20.196,7.65,-1.9,40.69,138.05
26,20.2,-2.46,-1.75,40.69,140.44
26,20.204,-13.99,-1.61,40.69,142.78
26,20.208,-20.58,-1.47,40.7,145
26,20.212,-15.21,-1.37,40.7,147.06
26,20.216,6.95,-1.3,40.7,148.93
26,20.22,45.84,-1.26,40.71,150.58
26,20.224,95.32,-1.24,40.71,152.01
26,20.228,144.38,-1.19,40.71,153.21
26,20.232,180.29,-1.05,40.71,154.19
27,20.236,192.91,-0.78,40.7,154.98
27,20.24,178.19,-0.33,40.69,155.6
27,20.244,139.67,0.3,40.69,156.04
27,20.248,87.17,1.1,40.68,156.28
27,20.252,33.41,2.07,40.67,156.2
27,20.256,-10.29,3.2,40.67,155.67
27,20.26,-37.27,4.51,40.67,154.53
27,20.264,-46.91,6.06,40.67,152.67
27,20.268,-43.6,7.94,40.67,150.15
27,20.272,-34.17,10.23,40.66,147.14
27,20.276,-25.03,12.97,40.65,144
27,20.28,-20.03,16.18,40.64,141.13
27,20.284,-19.9,19.78,40.62,138.91
27,20.288,-23,23.69,40.59,137.54
27,20.292,-26.76,27.77,40.57,137.04
27,20.296,-29.12,31.88,40.55,137.22
27,20.3,-29.24,35.92,40.53,137.75
27,20.304,-27.48,39.82,40.51,138.29
27,20.308,-24.87,43.54,40.51,138.57
